0.892331	0.0330544
0.674368	0.135192
0.068453	0.004642
0.684194	0.132429
0.387066	0.108291
-0.204627	0.0384389
-0.481674	0.136841
-0.991333	0.000292745
0.0511795	0.00260564
0.909604	0.0246541
-0.202612	0.0377505
-0.517808	0.143619
0.171117	0.0275915
-0.489731	0.138589
0.368023	0.101237
0.890561	0.0339512
-0.129002	0.0160922
0.78045	0.0930716
-0.985656	0.0007881
0.881954	0.0383893
0.203101	0.037917
0.572314	0.148114
0.153356	0.0224247
-0.71514	0.12208
-0.555345	0.147511
-0.233985	0.0489183
-0.991455	0.000284662
-0.164159	0.0255154
-0.835505	0.0636376
0.319864	0.0824483
0.710196	0.123896
-0.870296	0.0445717
0.62212	0.145419
0.324137	0.0841474
0.382977	0.106802
0.605396	0.147084
0.0602741	0.00360661
0.371258	0.102455
-0.714469	0.12233
0.379009	0.105343
0.455794	0.130396
0.555467	0.147518
-0.937864	0.0127529
0.737358	0.113205
0.289041	0.0701683
0.413129	0.117387
-0.829096	0.0671716
0.103977	0.0105786
0.89581	0.0313094
-0.882443	0.0381343
-0.450056	0.128807
-0.709647	0.124094
0.963561	0.00475316
0.239967	0.0511433
-0.41551	0.11818
0.844966	0.058413
-0.264931	0.0606814
0.38908	0.109019
-0.562731	0.147866
-0.688162	0.13124
-0.518906	0.14378
0.0428785	0.00183181
0.804559	0.0805171
-0.787164	0.0896499
0.805292	0.0801253
-0.11655	0.0132174
-0.839778	0.061278
0.564196	0.147919
-0.656423	0.139559
0.94879	0.00896563
0.551744	0.147288
0.740776	0.11174
-0.578722	0.148146
-0.0867641	0.0074151
-0.992492	0.000220417
0.501267	0.140861
-0.771905	0.0973287
-0.190588	0.0337329
-0.377728	0.104869
0.985229	0.000834667
-0.922849	0.0187427
-0.495834	0.139826
-0.621448	0.145501
-0.504624	0.141469
-0.692984	0.12974
0.240638	0.0513946
0.770745	0.0978974
0.87817	0.0403771
-0.608692	0.146818
0.559313	0.147719
0.291116	0.0709926
0.313517	0.0799194
0.818293	0.0730953
-0.0890835	0.00781042
0.842586	0.0597273
0.328349	0.0858188
-0.698477	0.127957
0.272683	0.0637094
0.139073	0.0186003
-0.155919	0.0231431
0.886044	0.0362651
0.0811487	0.00649867
0.15714	0.0234885
0.0729087	0.00525932
-0.489425	0.138525
-0.206091	0.0389423
-0.299478	0.074321
-0.926756	0.0171054
0.590503	0.147916
-0.606983	0.14696
-0.859432	0.0504612
-0.221168	0.0442468
0.181494	0.0308056
-0.85815	0.0511619
-0.604663	0.14714
-0.688223	0.131222
0.288675	0.0700229
-0.0913419	0.0082047
0.208594	0.0398073
0.394696	0.111028
-0.117405	0.0134065
0.368938	0.101582
-0.206946	0.039237
0.671438	0.135965
0.184423	0.0317377
-0.600818	0.147405
0.898923	0.0297692
0.752007	0.106757
-0.21659	0.0426131
0.974914	0.00233292
-0.629383	0.144453
0.791437	0.0874403
0.1489	0.0211989
-0.115879	0.0130697
0.254677	0.0567195
0.417035	0.118684
-0.900754	0.028873
-0.428877	0.122494
-0.479598	0.13637
-0.184729	0.0318354
0.790643	0.0878524
0.420392	0.119783
0.456893	0.130694
0.792108	0.0870909
-0.212867	0.0412988
-0.205176	0.0386274
0.807733	0.0788157
-0.382794	0.106735
-0.223792	0.045192
0.141148	0.0191369
-0.292886	0.0716963
0.467391	0.133435
0.490707	0.138792
0.472762	0.134761
0.478866	0.136202
-0.721366	0.119709
-0.599658	0.147477
-0.454817	0.130129
0.360881	0.0985218
0.82226	0.0709265
-0.264321	0.0604441
0.0353099	0.00124368
-0.781243	0.0926706
0.814875	0.074956
-0.59386	0.147781
0.0359203	0.00128694
0.309671	0.078386
-0.122959	0.0146652
0.375286	0.103962
-0.819147	0.0726289
-0.840876	0.0606712
-0.848445	0.0564938
-0.944395	0.0104256
-0.289834	0.0704834
-0.38554	0.107737
0.394574	0.110984
-0.714652	0.122262
-0.210303	0.0404018
-0.864315	0.0478022
0.351482	0.0949009
