0.863033	0.0561954
-0.903134	-0.0306925
0.789239	0.112234
-0.419965	-0.28489
-0.545396	-0.269189
0.538133	0.271588
-0.178564	-0.167358
-0.596057	-0.247756
0.256142	0.223634
0.208289	0.190608
-0.0967742	-0.0949701
-0.0672933	-0.0666852
0.195654	0.180961
0.269448	0.231743
0.709586	0.174913
0.657582	0.211842
0.24955	0.219436
0.441816	0.286165
0.131504	0.126995
-0.249733	-0.219554
-0.631458	-0.228281
0.475814	0.284755
0.110263	0.107599
0.810175	0.0956593
-0.514267	-0.27822
-0.62212	-0.233748
0.209449	0.191475
0.397015	0.281723
0.169225	0.159672
-0.297403	-0.24712
-0.0110782	-0.0110755
-0.839228	-0.0733787
0.481491	0.284118
0.224097	0.202154
0.240761	0.213658
0.382244	0.278705
0.609058	0.241005
-0.701773	-0.180756
0.152074	0.145121
0.735466	0.15501
0.823115	0.0855996
0.229408	0.205897
0.455367	0.286098
-0.913572	-0.0249888
0.335551	0.264243
0.953063	0.00800927
-0.369976	-0.275622
0.138401	0.13315
-0.388348	-0.280044
-0.65215	-0.215392
-0.782891	-0.117302
0.73809	0.152953
0.702445	0.180258
0.488632	0.283155
-0.690237	-0.189214
-0.346171	-0.268176
-0.841304	-0.0718352
-0.846797	-0.0677878
0.281961	0.23891
0.640004	0.223084
0.0901822	0.0887213
-0.103488	-0.101283
-0.182043	-0.170177
-0.402509	-0.28265
-0.0688803	-0.0682282
0.00241096	0.00241093
-0.694693	-0.185973
-0.353923	-0.27081
0.475997	0.284736
-0.372234	-0.276228
0.653371	0.2146
0.918149	0.022632
0.746696	0.146171
0.450056	0.286202
-0.399884	-0.28222
0.887997	0.0397075
-0.745537	-0.147088
-0.868526	-0.0524155
0.569933	0.259811
0.0491653	0.0489279
0.219275	0.198696
0.912229	0.0256973
-0.855464	-0.0615258
0.751274	0.142544
0.307718	0.252201
-0.355754	-0.271403
-0.790399	-0.11131
0.0101016	0.0100996
-0.545824	-0.269043
-0.419416	-0.284836
0.839961	0.072833
0.102329	0.100197
0.325602	0.260223
-0.770928	-0.12687
-0.0149236	-0.0149169
-0.241737	-0.21431
-0.00637837	-0.00637785
0.586718	0.252303
0.0185247	0.018512
-0.235267	-0.209944
0.376324	0.277282
0.0643025	0.0637718
0.212561	0.193787
-0.209632	-0.191612
-0.98822	-0.000542105
0.415754	0.284448
-0.798761	-0.104662
0.246132	0.217213
0.726493	0.161994
-0.0169988	-0.016989
0.494675	0.282199
-0.00619526	-0.00619478
-0.239784	-0.213003
0.570727	0.259476
0.105625	0.103281
-0.285806	-0.241021
0.911435	0.0261196
0.261696	0.227079
-0.64684	-0.218798
-0.251503	-0.220692
-0.736747	-0.154006
0.486557	0.283453
0.903439	0.0305195
0.223975	0.202068
-0.944334	-0.0110623
-0.340312	-0.266052
-0.88818	-0.0395936
0.27842	0.236928
-0.736747	-0.154006
0.694143	0.186374
0.728629	0.160338
0.193762	0.179486
0.443281	0.286189
0.707938	0.176153
-0.970641	-0.00324901
-0.747063	-0.145881
0.415815	0.284455
0.234291	0.209275
-0.564867	-0.261906
-0.868099	-0.0527066
-0.66216	-0.2088
0.248207	0.218567
-0.318033	-0.256952
-0.361187	-0.273096
-0.26487	-0.229009
0.322001	0.258689
0.604785	0.243277
0.613758	0.238448
0.0530717	0.0527731
0.222205	0.200804
0.596362	0.247603
0.801202	0.102728
-0.710379	-0.174315
0.260353	0.226254
-0.195166	-0.180581
-0.492599	-0.282542
-0.72692	-0.161663
0.710379	0.174315
-0.867672	-0.0529983
-0.144383	-0.138426
0.146702	0.140456
-0.395428	-0.281435
0.0961028	0.0943358
-0.548875	-0.267978
-0.3773	-0.277525
-0.778741	-0.12062
0.616077	0.237163
-0.730583	-0.15882
-0.431501	-0.285775
0.57622	0.257101
0.79046	0.111261
0.579272	0.25574
0.487594	0.283306
0.230445	0.20662
-0.277749	-0.236548
0.713309	0.172098
-0.543016	-0.269995
0.727165	0.161474
-0.541124	-0.270622
-0.5009	-0.28108
